fecha,descripcion,categoria,monto,proveedor_id,nombre_proveedor,tipo_pago,numero_factura,notas
2025-07-03,Servicio de internet,Servicios,4598.0,PRV004,Google Ads,Cheque,F-2078,
2025-07-03,Seguro equipo electrónico,Seguros,2707.63,PRV010,Microsoft,Cheque,F-2079,
2025-07-03,Telefonía,Servicios,3003.57,PRV010,Microsoft,Tarjeta crédito,F-2080,
2025-07-04,Mantenimiento equipo cómputo,Mantenimiento,7074.04,PRV008,Agua y Drenaje,Tarjeta crédito,F-2081,
2025-07-04,Carpetas y folders,Material oficina,4891.66,PRV004,Google Ads,Cheque,F-2082,
2025-07-04,Certificación profesional,Capacitación,198.05,PRV004,Google Ads,Transferencia,F-2083,
2025-07-04,Limpieza oficinas,Mantenimiento,4756.75,PRV009,Capacita MX,Tarjeta crédito,F-2084,
2025-07-05,Envío paquetería,Logística,7853.91,PRV005,DHL Express,Tarjeta crédito,F-2085,
2025-07-07,Seguro responsabilidad civil,Seguros,5168.04,PRV006,Seguros Atlas,Cheque,F-2086,
2025-07-08,Taller liderazgo,Capacitación,906.94,PRV004,Google Ads,Cheque,F-2087,
2025-07-09,Seguro responsabilidad civil,Seguros,4494.66,PRV007,Inmobiliaria Centro,Transferencia,F-2088,
2025-07-09,Servicio de internet,Servicios,3813.64,PRV012,Papelera Nacional,Transferencia,F-2089,
2025-07-10,Seguro responsabilidad civil,Seguros,4545.66,PRV011,Amazon AWS,Tarjeta crédito,F-2090,
2025-07-10,Seguro responsabilidad civil,Seguros,2068.05,PRV010,Microsoft,Tarjeta crédito,F-2091,
2025-07-10,Reparación aire acondicionado,Mantenimiento,4380.48,PRV009,Capacita MX,Efectivo,F-2092,
2025-07-10,Seguro responsabilidad civil,Seguros,4601.38,PRV002,CFE,Transferencia,F-2093,
2025-07-11,Mantenimiento equipo cómputo,Mantenimiento,4036.86,PRV011,Amazon AWS,Cheque,F-2094,
2025-07-11,Seguro contra incendio,Seguros,5098.96,PRV011,Amazon AWS,Cheque,F-2095,
2025-07-12,Papelería general,Material oficina,6438.84,PRV011,Amazon AWS,Efectivo,F-2096,
2025-07-14,Combustible flotilla,Logística,7079.71,PRV002,CFE,Efectivo,F-2097,
2025-07-14,Licencia antivirus,Software,4498.15,PRV011,Amazon AWS,Tarjeta crédito,F-2098,
2025-07-14,Publicidad redes sociales,Marketing,4805.0,PRV009,Capacita MX,Tarjeta crédito,F-2099,
2025-07-15,Pago aguinaldo,Nómina,9633.67,PRV010,Microsoft,Efectivo,F-2100,
2025-07-16,Renta oficina principal,Renta,22789.87,PRV003,Office Depot,Efectivo,F-2101,
2025-07-17,Renta oficina principal,Renta,20824.51,PRV002,CFE,Tarjeta crédito,F-2102,
2025-07-17,Certificación profesional,Capacitación,2031.51,PRV001,Telmex,Cheque,F-2103,
2025-07-17,Diseño flyers,Marketing,3063.37,PRV001,Telmex,Tarjeta crédito,F-2104,
2025-07-17,Curso Excel avanzado,Capacitación,6540.31,PRV006,Seguros Atlas,Tarjeta crédito,F-2105,
2025-07-18,Seguro responsabilidad civil,Seguros,6400.64,PRV011,Amazon AWS,Transferencia,F-2106,
2025-07-18,Suscripción Zoom,Software,6167.76,PRV007,Inmobiliaria Centro,Transferencia,F-2107,
2025-07-19,Renta bodega almacén,Renta,22408.95,PRV012,Papelera Nacional,Cheque,F-2108,
2025-07-21,Pago nómina quincenal,Nómina,14945.01,PRV003,Office Depot,Efectivo,F-2109,
2025-07-21,Artículos limpieza,Material oficina,1204.26,PRV001,Telmex,Cheque,F-2110,
2025-07-21,Mantenimiento equipo cómputo,Mantenimiento,2001.83,PRV004,Google Ads,Cheque,F-2111,
2025-07-22,Certificación profesional,Capacitación,3996.94,PRV011,Amazon AWS,Transferencia,F-2112,
2025-07-22,Bonos trimestrales,Nómina,27405.88,PRV010,Microsoft,Transferencia,F-2113,
2025-07-22,Diseño flyers,Marketing,4710.36,PRV010,Microsoft,Efectivo,F-2114,
2025-07-23,Renta bodega almacén,Renta,17155.18,PRV002,CFE,Tarjeta crédito,F-2115,
2025-07-23,Gas,Servicios,7751.86,PRV012,Papelera Nacional,Efectivo,F-2116,
2025-07-23,Gas,Servicios,7881.93,PRV007,Inmobiliaria Centro,Efectivo,F-2117,
2025-07-24,Limpieza oficinas,Mantenimiento,6031.91,PRV003,Office Depot,Transferencia,F-2118,
2025-07-24,Publicidad redes sociales,Marketing,3978.27,PRV002,CFE,Efectivo,F-2119,
2025-07-25,Envío paquetería,Logística,5618.67,PRV004,Google Ads,Cheque,F-2120,
2025-07-25,Taller liderazgo,Capacitación,2287.68,PRV006,Seguros Atlas,Tarjeta crédito,F-2121,
2025-07-26,Artículos limpieza,Material oficina,3881.76,PRV007,Inmobiliaria Centro,Cheque,F-2122,
2025-07-27,Limpieza oficinas,Mantenimiento,2826.42,PRV007,Inmobiliaria Centro,Transferencia,F-2123,
2025-07-28,Seguro contra incendio,Seguros,6358.99,PRV009,Capacita MX,Tarjeta crédito,F-2124,
2025-07-29,Seguro equipo electrónico,Seguros,3364.67,PRV011,Amazon AWS,Efectivo,F-2125,
2025-07-29,Campaña Google Ads,Marketing,1742.13,PRV010,Microsoft,Transferencia,F-2126,
2025-07-29,Horas extra,Nómina,18160.62,PRV008,Agua y Drenaje,Efectivo,F-2127,
2025-07-30,Renta oficina principal,Renta,22849.17,PRV010,Microsoft,Transferencia,F-2128,
2025-07-30,Certificación profesional,Capacitación,2268.51,PRV001,Telmex,Tarjeta crédito,F-2129,
2025-07-31,Electricidad,Servicios,2199.46,PRV008,Agua y Drenaje,Transferencia,F-2130,
2025-07-31,Suscripción Zoom,Software,7522.96,PRV005,DHL Express,Tarjeta crédito,F-2131,
2025-07-31,Pago aguinaldo,Nómina,17230.75,PRV005,DHL Express,Tarjeta crédito,F-2132,
2025-07-31,Campaña Google Ads,Marketing,4170.04,PRV010,Microsoft,Efectivo,F-2133,
2025-08-01,Certificación profesional,Capacitación,4891.68,PRV001,Telmex,Efectivo,F-2134,
2025-08-01,Seguro contra incendio,Seguros,3870.84,PRV005,DHL Express,Cheque,F-2135,
2025-08-01,Seguro responsabilidad civil,Seguros,2848.2,PRV009,Capacita MX,Tarjeta crédito,F-2136,
2025-08-04,Envío paquetería,Logística,3216.22,PRV009,Capacita MX,Efectivo,F-2137,
2025-08-05,Pago aguinaldo,Nómina,33728.48,PRV006,Seguros Atlas,Tarjeta crédito,F-2138,
2025-08-05,Agua,Servicios,5924.69,PRV001,Telmex,Efectivo,F-2139,
2025-08-06,Pago aguinaldo,Nómina,15762.49,PRV005,DHL Express,Transferencia,F-2140,
2025-08-06,Servicio de internet,Servicios,655.9,PRV009,Capacita MX,Cheque,F-2141,
2025-08-06,Limpieza oficinas,Mantenimiento,439.53,PRV001,Telmex,Efectivo,F-2142,
2025-08-06,Telefonía,Servicios,2768.22,PRV002,CFE,Tarjeta crédito,F-2143,
2025-08-07,Curso Excel avanzado,Capacitación,4101.13,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-2144,
2025-08-08,Seguro equipo electrónico,Seguros,4128.41,PRV011,Amazon AWS,Efectivo,F-2145,
2025-08-08,Envío paquetería,Logística,5503.52,PRV010,Microsoft,Tarjeta crédito,F-2146,
2025-08-09,Renta bodega almacén,Renta,17694.22,PRV011,Amazon AWS,Cheque,F-2147,
2025-08-10,Papelería general,Material oficina,4335.53,PRV003,Office Depot,Efectivo,F-2148,
2025-08-11,Mantenimiento equipo cómputo,Mantenimiento,7536.85,PRV008,Agua y Drenaje,Transferencia,F-2149,
2025-08-11,Agua,Servicios,365.42,PRV010,Microsoft,Efectivo,F-2150,
2025-08-11,Electricidad,Servicios,3318.97,PRV003,Office Depot,Cheque,F-2151,
2025-08-11,Seguro equipo electrónico,Seguros,4417.46,PRV006,Seguros Atlas,Transferencia,F-2152,
2025-08-12,Bonos trimestrales,Nómina,25549.64,PRV012,Papelera Nacional,Tarjeta crédito,F-2153,
2025-08-12,Pago nómina quincenal,Nómina,27030.94,PRV008,Agua y Drenaje,Transferencia,F-2154,
2025-08-13,Licencia antivirus,Software,3941.67,PRV009,Capacita MX,Tarjeta crédito,F-2155,
2025-08-14,Renta oficina principal,Renta,18619.86,PRV004,Google Ads,Efectivo,F-2156,
2025-08-14,Limpieza oficinas,Mantenimiento,2795.86,PRV007,Inmobiliaria Centro,Efectivo,F-2157,
2025-08-15,Suscripción AWS,Software,2502.41,PRV006,Seguros Atlas,Efectivo,F-2158,
2025-08-15,Taller liderazgo,Capacitación,3627.73,PRV001,Telmex,Efectivo,F-2159,
2025-08-15,Seguro contra incendio,Seguros,3304.77,PRV010,Microsoft,Tarjeta crédito,F-2160,
2025-08-18,Agua,Servicios,4842.65,PRV003,Office Depot,Efectivo,F-2161,
2025-08-18,Mantenimiento vehículos,Logística,7924.9,PRV005,DHL Express,Tarjeta crédito,F-2162,
2025-08-18,Licencia Microsoft 365,Software,900.33,PRV004,Google Ads,Tarjeta crédito,F-2163,
2025-08-18,Taller liderazgo,Capacitación,4528.24,PRV005,DHL Express,Tarjeta crédito,F-2164,
2025-08-19,Campaña Google Ads,Marketing,2394.6,PRV011,Amazon AWS,Efectivo,F-2165,
2025-08-19,Servicio de internet,Servicios,4544.05,PRV006,Seguros Atlas,Tarjeta crédito,F-2166,
2025-08-20,Servicio de internet,Servicios,6258.77,PRV007,Inmobiliaria Centro,Efectivo,F-2167,
2025-08-21,Horas extra,Nómina,24376.74,PRV002,CFE,Transferencia,F-2168,
2025-08-21,Gas,Servicios,3667.59,PRV004,Google Ads,Cheque,F-2169,
2025-08-21,Mantenimiento vehículos,Logística,3490.6,PRV006,Seguros Atlas,Tarjeta crédito,F-2170,
2025-08-21,Telefonía,Servicios,7212.54,PRV004,Google Ads,Tarjeta crédito,F-2171,
2025-08-22,Renta oficina principal,Renta,15813.91,PRV003,Office Depot,Cheque,F-2172,
2025-08-25,Renta oficina principal,Renta,16092.51,PRV005,DHL Express,Transferencia,F-2173,
2025-08-26,Mantenimiento vehículos,Logística,6260.29,PRV005,DHL Express,Transferencia,F-2174,
2025-08-27,Envío paquetería,Logística,2006.06,PRV012,Papelera Nacional,Cheque,F-2175,
2025-08-27,Toner impresora,Material oficina,2594.24,PRV008,Agua y Drenaje,Tarjeta crédito,F-2176,
2025-08-28,Seguro contra incendio,Seguros,6865.83,PRV010,Microsoft,Cheque,F-2177,
2025-08-28,Agua,Servicios,6436.59,PRV003,Office Depot,Cheque,F-2178,
2025-08-28,Renta oficina principal,Renta,24589.04,PRV001,Telmex,Efectivo,F-2179,
2025-08-29,Reparación aire acondicionado,Mantenimiento,6527.01,PRV012,Papelera Nacional,Tarjeta crédito,F-2180,
2025-08-29,Combustible flotilla,Logística,189.84,PRV008,Agua y Drenaje,Cheque,F-2181,
2025-08-29,Certificación profesional,Capacitación,4802.12,PRV007,Inmobiliaria Centro,Cheque,F-2182,
2025-09-01,Suscripción AWS,Software,2095.89,PRV007,Inmobiliaria Centro,Efectivo,F-2183,
2025-09-01,Taller liderazgo,Capacitación,6755.62,PRV003,Office Depot,Cheque,F-2184,
2025-09-01,Renta bodega almacén,Renta,10545.43,PRV010,Microsoft,Efectivo,F-2185,
2025-09-02,Seguro contra incendio,Seguros,7678.34,PRV006,Seguros Atlas,Cheque,F-2186,
2025-09-02,Campaña Google Ads,Marketing,446.13,PRV010,Microsoft,Tarjeta crédito,F-2187,
2025-09-03,Renta oficina principal,Renta,9471.6,PRV010,Microsoft,Cheque,F-2188,
2025-09-04,Pago nómina quincenal,Nómina,13088.69,PRV011,Amazon AWS,Tarjeta crédito,F-2189,
2025-09-04,Seguro equipo electrónico,Seguros,2645.48,PRV010,Microsoft,Efectivo,F-2190,
2025-09-04,Diseño flyers,Marketing,263.82,PRV003,Office Depot,Transferencia,F-2191,
2025-09-04,Reparación aire acondicionado,Mantenimiento,7821.6,PRV001,Telmex,Efectivo,F-2192,
2025-09-05,Renta oficina principal,Renta,23878.63,PRV009,Capacita MX,Tarjeta crédito,F-2193,
2025-09-05,Seguro responsabilidad civil,Seguros,7305.41,PRV008,Agua y Drenaje,Efectivo,F-2194,
2025-09-05,Suscripción AWS,Software,6248.24,PRV004,Google Ads,Cheque,F-2195,
2025-09-05,Certificación profesional,Capacitación,4178.99,PRV006,Seguros Atlas,Tarjeta crédito,F-2196,
2025-09-07,Toner impresora,Material oficina,5116.59,PRV011,Amazon AWS,Efectivo,F-2197,
2025-09-08,Limpieza oficinas,Mantenimiento,1967.38,PRV011,Amazon AWS,Tarjeta crédito,F-2198,
2025-09-08,Toner impresora,Material oficina,2159.18,PRV012,Papelera Nacional,Cheque,F-2199,
2025-09-09,Seguro equipo electrónico,Seguros,3679.34,PRV006,Seguros Atlas,Efectivo,F-2200,
2025-09-09,Servicio de internet,Servicios,3871.17,PRV004,Google Ads,Cheque,F-2201,
2025-09-09,Curso Excel avanzado,Capacitación,3099.45,PRV001,Telmex,Cheque,F-2202,
2025-09-10,Seguro contra incendio,Seguros,7051.77,PRV012,Papelera Nacional,Cheque,F-2203,
2025-09-11,Seguro contra incendio,Seguros,6454.53,PRV001,Telmex,Transferencia,F-2204,
2025-09-12,Envío paquetería,Logística,562.92,PRV004,Google Ads,Tarjeta crédito,F-2205,
2025-09-12,Licencia antivirus,Software,2398.73,PRV011,Amazon AWS,Cheque,F-2206,
2025-09-15,Pago aguinaldo,Nómina,31362.84,PRV001,Telmex,Tarjeta crédito,F-2207,
2025-09-15,Publicidad redes sociales,Marketing,5856.19,PRV002,CFE,Efectivo,F-2208,
2025-09-15,Publicidad redes sociales,Marketing,350.41,PRV012,Papelera Nacional,Tarjeta crédito,F-2209,
2025-09-16,Suscripción AWS,Software,3103.48,PRV001,Telmex,Transferencia,F-2210,
2025-09-16,Pago aguinaldo,Nómina,15236.02,PRV002,CFE,Tarjeta crédito,F-2211,
2025-09-16,Seguro contra incendio,Seguros,4093.41,PRV008,Agua y Drenaje,Efectivo,F-2212,
2025-09-17,Bonos trimestrales,Nómina,6156.16,PRV010,Microsoft,Tarjeta crédito,F-2213,
2025-09-17,Diseño flyers,Marketing,6381.01,PRV002,CFE,Transferencia,F-2214,
2025-09-17,Agua,Servicios,3776.66,PRV001,Telmex,Cheque,F-2215,
2025-09-17,Gas,Servicios,7089.79,PRV007,Inmobiliaria Centro,Efectivo,F-2216,
2025-09-18,Campaña Google Ads,Marketing,4398.16,PRV004,Google Ads,Tarjeta crédito,F-2217,
2025-09-19,Reparación aire acondicionado,Mantenimiento,531.74,PRV010,Microsoft,Tarjeta crédito,F-2218,
2025-09-19,Artículos limpieza,Material oficina,3238.06,PRV010,Microsoft,Efectivo,F-2219,
2025-09-21,Gas,Servicios,2325.2,PRV004,Google Ads,Tarjeta crédito,F-2220,
2025-09-22,Mantenimiento vehículos,Logística,7560.83,PRV004,Google Ads,Efectivo,F-2221,
2025-09-23,Campaña Google Ads,Marketing,781.72,PRV001,Telmex,Transferencia,F-2222,
2025-09-23,Curso Excel avanzado,Capacitación,3219.65,PRV012,Papelera Nacional,Cheque,F-2223,
2025-09-23,Suscripción Zoom,Software,256.21,PRV006,Seguros Atlas,Transferencia,F-2224,
2025-09-23,Gas,Servicios,1268.81,PRV011,Amazon AWS,Transferencia,F-2225,
2025-09-24,Suscripción AWS,Software,1275.45,PRV009,Capacita MX,Cheque,F-2226,
2025-09-24,Evento promocional,Marketing,7376.42,PRV001,Telmex,Efectivo,F-2227,
2025-09-24,Evento promocional,Marketing,3470.37,PRV003,Office Depot,Cheque,F-2228,
2025-09-24,Seguro equipo electrónico,Seguros,236.67,PRV004,Google Ads,Tarjeta crédito,F-2229,
2025-09-25,Mantenimiento vehículos,Logística,5952.16,PRV004,Google Ads,Tarjeta crédito,F-2230,
2025-09-26,Renta oficina principal,Renta,14295.08,PRV005,DHL Express,Efectivo,F-2231,
2025-09-26,Limpieza oficinas,Mantenimiento,2261.51,PRV004,Google Ads,Tarjeta crédito,F-2232,
2025-09-29,Electricidad,Servicios,1820.77,PRV005,DHL Express,Tarjeta crédito,F-2233,
2025-09-29,Toner impresora,Material oficina,4191.11,PRV007,Inmobiliaria Centro,Cheque,F-2234,
2025-09-29,Artículos limpieza,Material oficina,2343.92,PRV004,Google Ads,Tarjeta crédito,F-2235,
2025-09-29,Gas,Servicios,5531.78,PRV012,Papelera Nacional,Transferencia,F-2236,
2025-09-30,Seguro contra incendio,Seguros,2073.75,PRV002,CFE,Tarjeta crédito,F-2237,
2025-09-30,Agua,Servicios,3568.41,PRV001,Telmex,Tarjeta crédito,F-2238,
2025-10-01,Combustible flotilla,Logística,811.49,PRV006,Seguros Atlas,Efectivo,F-2239,
2025-10-02,Licencia Microsoft 365,Software,2724.94,PRV010,Microsoft,Tarjeta crédito,F-2240,
2025-10-03,Taller liderazgo,Capacitación,1379.16,PRV006,Seguros Atlas,Efectivo,F-2241,
2025-10-03,Combustible flotilla,Logística,6975.77,PRV002,CFE,Tarjeta crédito,F-2242,
2025-10-03,Reparación aire acondicionado,Mantenimiento,7187.38,PRV004,Google Ads,Tarjeta crédito,F-2243,
2025-10-03,Evento promocional,Marketing,3047.23,PRV007,Inmobiliaria Centro,Efectivo,F-2244,
2025-10-06,Toner impresora,Material oficina,3258.88,PRV003,Office Depot,Cheque,F-2245,
2025-10-06,Taller liderazgo,Capacitación,6858.5,PRV008,Agua y Drenaje,Tarjeta crédito,F-2246,
2025-10-06,Seguro contra incendio,Seguros,2214.57,PRV011,Amazon AWS,Efectivo,F-2247,
2025-10-06,Servicio de internet,Servicios,4079.14,PRV003,Office Depot,Tarjeta crédito,F-2248,
2025-10-07,Reparación aire acondicionado,Mantenimiento,1865.44,PRV012,Papelera Nacional,Tarjeta crédito,F-2249,
2025-10-07,Certificación profesional,Capacitación,7680.46,PRV012,Papelera Nacional,Tarjeta crédito,F-2250,
2025-10-08,Seguro equipo electrónico,Seguros,7114.79,PRV003,Office Depot,Tarjeta crédito,F-2251,
2025-10-08,Electricidad,Servicios,6362.03,PRV005,DHL Express,Cheque,F-2252,
2025-10-08,Mantenimiento vehículos,Logística,1791.92,PRV002,CFE,Tarjeta crédito,F-2253,
2025-10-08,Seguro equipo electrónico,Seguros,7611.72,PRV001,Telmex,Tarjeta crédito,F-2254,
2025-10-09,Renta bodega almacén,Renta,8527.07,PRV009,Capacita MX,Tarjeta crédito,F-2255,
2025-10-09,Renta oficina principal,Renta,17411.03,PRV009,Capacita MX,Tarjeta crédito,F-2256,
2025-10-10,Bonos trimestrales,Nómina,9294.9,PRV010,Microsoft,Tarjeta crédito,F-2257,
2025-10-10,Bonos trimestrales,Nómina,7977.08,PRV012,Papelera Nacional,Transferencia,F-2258,
2025-10-10,Suscripción AWS,Software,6908.79,PRV012,Papelera Nacional,Efectivo,F-2259,
2025-10-10,Servicio de internet,Servicios,6740.61,PRV002,CFE,Transferencia,F-2260,
2025-10-13,Curso Excel avanzado,Capacitación,1084.8,PRV001,Telmex,Efectivo,F-2261,
2025-10-14,Telefonía,Servicios,7038.53,PRV010,Microsoft,Transferencia,F-2262,
2025-10-15,Pago nómina quincenal,Nómina,11711.17,PRV002,CFE,Cheque,F-2263,
2025-10-15,Combustible flotilla,Logística,1919.55,PRV001,Telmex,Tarjeta crédito,F-2264,
2025-10-15,Renta oficina principal,Renta,21519.26,PRV012,Papelera Nacional,Tarjeta crédito,F-2265,
2025-10-16,Electricidad,Servicios,5407.59,PRV005,DHL Express,Transferencia,F-2266,
2025-10-16,Papelería general,Material oficina,3180.16,PRV009,Capacita MX,Cheque,F-2267,
2025-10-16,Mantenimiento equipo cómputo,Mantenimiento,6508.85,PRV012,Papelera Nacional,Transferencia,F-2268,
2025-10-17,Seguro responsabilidad civil,Seguros,3057.12,PRV011,Amazon AWS,Efectivo,F-2269,
2025-10-17,Taller liderazgo,Capacitación,6390.8,PRV007,Inmobiliaria Centro,Transferencia,F-2270,
2025-10-17,Taller liderazgo,Capacitación,5236.78,PRV005,DHL Express,Cheque,F-2271,
2025-10-19,Campaña Google Ads,Marketing,3924.25,PRV008,Agua y Drenaje,Cheque,F-2272,
2025-10-20,Evento promocional,Marketing,1758.59,PRV003,Office Depot,Efectivo,F-2273,
2025-10-20,Renta bodega almacén,Renta,18747.32,PRV008,Agua y Drenaje,Transferencia,F-2274,
2025-10-20,Toner impresora,Material oficina,2960.62,PRV011,Amazon AWS,Transferencia,F-2275,
2025-10-20,Taller liderazgo,Capacitación,6400.47,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-2276,
2025-10-21,Renta bodega almacén,Renta,21298.36,PRV006,Seguros Atlas,Efectivo,F-2277,
2025-10-21,Reparación aire acondicionado,Mantenimiento,2126.39,PRV009,Capacita MX,Cheque,F-2278,
2025-10-21,Suscripción Zoom,Software,7413.91,PRV003,Office Depot,Efectivo,F-2279,
2025-10-22,Gas,Servicios,377.02,PRV003,Office Depot,Cheque,F-2280,
2025-10-22,Mantenimiento equipo cómputo,Mantenimiento,6908.19,PRV002,CFE,Efectivo,F-2281,
2025-10-22,Seguro equipo electrónico,Seguros,4298.17,PRV002,CFE,Cheque,F-2282,
2025-10-23,Publicidad redes sociales,Marketing,3572.15,PRV009,Capacita MX,Efectivo,F-2283,
2025-10-24,Carpetas y folders,Material oficina,636.46,PRV005,DHL Express,Tarjeta crédito,F-2284,
2025-10-24,Renta oficina principal,Renta,8362.79,PRV007,Inmobiliaria Centro,Cheque,F-2285,
2025-10-24,Seguro contra incendio,Seguros,7221.9,PRV010,Microsoft,Cheque,F-2286,
2025-10-24,Envío paquetería,Logística,2570.46,PRV012,Papelera Nacional,Cheque,F-2287,
2025-10-27,Renta oficina principal,Renta,18434.54,PRV007,Inmobiliaria Centro,Efectivo,F-2288,
2025-10-28,Renta oficina principal,Renta,20820.17,PRV004,Google Ads,Efectivo,F-2289,
2025-10-29,Mantenimiento vehículos,Logística,2944.14,PRV002,CFE,Tarjeta crédito,F-2290,
2025-10-30,Electricidad,Servicios,3523.48,PRV010,Microsoft,Transferencia,F-2291,
2025-10-30,Artículos limpieza,Material oficina,3176.77,PRV004,Google Ads,Efectivo,F-2292,
2025-10-30,Licencia Microsoft 365,Software,5964.26,PRV010,Microsoft,Cheque,F-2293,
2025-10-30,Mantenimiento equipo cómputo,Mantenimiento,6452.23,PRV004,Google Ads,Efectivo,F-2294,
2025-10-31,Suscripción Zoom,Software,5703.54,PRV009,Capacita MX,Transferencia,F-2295,
2025-10-31,Campaña Google Ads,Marketing,3335.33,PRV003,Office Depot,Tarjeta crédito,F-2296,
2025-10-31,Seguro responsabilidad civil,Seguros,3937.39,PRV006,Seguros Atlas,Tarjeta crédito,F-2297,
2025-10-31,Renta bodega almacén,Renta,8376.32,PRV005,DHL Express,Cheque,F-2298,
2025-11-01,Servicio de internet,Servicios,3732.57,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-2299,
2025-11-03,Suscripción Zoom,Software,4526.39,PRV005,DHL Express,Transferencia,F-2300,
2025-11-03,Suscripción AWS,Software,7801.99,PRV004,Google Ads,Cheque,F-2301,
2025-11-04,Mantenimiento vehículos,Logística,2601.49,PRV001,Telmex,Efectivo,F-2302,
2025-11-05,Agua,Servicios,2859.25,PRV012,Papelera Nacional,Transferencia,F-2303,
2025-11-05,Seguro equipo electrónico,Seguros,2079.36,PRV006,Seguros Atlas,Cheque,F-2304,
2025-11-05,Mantenimiento equipo cómputo,Mantenimiento,2130.66,PRV005,DHL Express,Cheque,F-2305,
2025-11-06,Servicio de internet,Servicios,4280.54,PRV010,Microsoft,Transferencia,F-2306,
2025-11-06,Servicio de internet,Servicios,2255.49,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-2307,
2025-11-06,Bonos trimestrales,Nómina,25280.85,PRV009,Capacita MX,Cheque,F-2308,
2025-11-06,Artículos limpieza,Material oficina,6317.48,PRV009,Capacita MX,Efectivo,F-2309,
2025-11-07,Renta oficina principal,Renta,19935.14,PRV005,DHL Express,Efectivo,F-2310,
2025-11-07,Curso Excel avanzado,Capacitación,2102.5,PRV012,Papelera Nacional,Transferencia,F-2311,
2025-11-09,Licencia antivirus,Software,7139.0,PRV012,Papelera Nacional,Transferencia,F-2312,
2025-11-10,Pago nómina quincenal,Nómina,33137.47,PRV005,DHL Express,Transferencia,F-2313,
2025-11-10,Telefonía,Servicios,3671.11,PRV001,Telmex,Efectivo,F-2314,
2025-11-10,Servicio de internet,Servicios,6458.89,PRV009,Capacita MX,Efectivo,F-2315,
2025-11-11,Mantenimiento vehículos,Logística,136.32,PRV009,Capacita MX,Tarjeta crédito,F-2316,
2025-11-12,Envío paquetería,Logística,5724.83,PRV012,Papelera Nacional,Efectivo,F-2317,
2025-11-12,Curso Excel avanzado,Capacitación,5735.13,PRV010,Microsoft,Efectivo,F-2318,
2025-11-12,Pago aguinaldo,Nómina,13713.55,PRV010,Microsoft,Efectivo,F-2319,
2025-11-13,Evento promocional,Marketing,342.97,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-2320,
2025-11-13,Renta bodega almacén,Renta,13899.73,PRV001,Telmex,Tarjeta crédito,F-2321,
2025-11-14,Seguro responsabilidad civil,Seguros,3056.87,PRV007,Inmobiliaria Centro,Efectivo,F-2322,
2025-11-15,Certificación profesional,Capacitación,3687.27,PRV008,Agua y Drenaje,Tarjeta crédito,F-2323,
2025-11-16,Evento promocional,Marketing,5262.15,PRV002,CFE,Tarjeta crédito,F-2324,
2025-11-17,Mantenimiento vehículos,Logística,7587.21,PRV005,DHL Express,Efectivo,F-2325,
2025-11-18,Taller liderazgo,Capacitación,1372.98,PRV012,Papelera Nacional,Transferencia,F-2326,
2025-11-18,Limpieza oficinas,Mantenimiento,1280.43,PRV003,Office Depot,Transferencia,F-2327,
2025-11-19,Licencia antivirus,Software,6952.94,PRV011,Amazon AWS,Tarjeta crédito,F-2328,
2025-11-19,Suscripción AWS,Software,3164.65,PRV011,Amazon AWS,Transferencia,F-2329,
2025-11-19,Pago nómina quincenal,Nómina,23425.7,PRV004,Google Ads,Transferencia,F-2330,
2025-11-19,Renta oficina principal,Renta,13661.45,PRV009,Capacita MX,Transferencia,F-2331,
2025-11-20,Envío paquetería,Logística,2245.51,PRV012,Papelera Nacional,Efectivo,F-2332,
2025-11-21,Envío paquetería,Logística,6462.13,PRV007,Inmobiliaria Centro,Efectivo,F-2333,
2025-11-21,Papelería general,Material oficina,7061.88,PRV006,Seguros Atlas,Tarjeta crédito,F-2334,
2025-11-21,Curso Excel avanzado,Capacitación,5187.53,PRV008,Agua y Drenaje,Transferencia,F-2335,
2025-11-22,Seguro responsabilidad civil,Seguros,2246.79,PRV009,Capacita MX,Tarjeta crédito,F-2336,
2025-11-24,Publicidad redes sociales,Marketing,382.1,PRV005,DHL Express,Tarjeta crédito,F-2337,
2025-11-25,Limpieza oficinas,Mantenimiento,4142.86,PRV009,Capacita MX,Transferencia,F-2338,
2025-11-25,Seguro contra incendio,Seguros,6074.15,PRV012,Papelera Nacional,Transferencia,F-2339,
2025-11-26,Seguro responsabilidad civil,Seguros,5050.05,PRV010,Microsoft,Cheque,F-2340,
2025-11-26,Toner impresora,Material oficina,5181.52,PRV010,Microsoft,Transferencia,F-2341,
2025-11-26,Servicio de internet,Servicios,6712.75,PRV008,Agua y Drenaje,Tarjeta crédito,F-2342,
2025-11-26,Renta bodega almacén,Renta,8868.33,PRV005,DHL Express,Transferencia,F-2343,
2025-11-27,Curso Excel avanzado,Capacitación,633.36,PRV012,Papelera Nacional,Cheque,F-2344,
2025-11-28,Curso Excel avanzado,Capacitación,7527.98,PRV012,Papelera Nacional,Tarjeta crédito,F-2345,
2025-11-29,Diseño flyers,Marketing,1639.58,PRV010,Microsoft,Transferencia,F-2346,
