fecha,producto_id,nombre_producto,cantidad,precio_unitario,monto_total,cliente_id,categoria
2025-02-11,P008,Memoria RAM 16GB DDR4,7,1445.98,10121.86,C003,Componentes
2025-02-11,P008,Memoria RAM 16GB DDR4,2,1389.11,2778.22,C005,Componentes
2025-02-12,P017,Switch 24 puertos,10,4329.18,43291.8,C013,Redes
2025-02-12,P009,Cable HDMI 2m,9,185.56,1670.04,C005,Accesorios
2025-02-12,P014,Toner HP 26A,2,919.83,1839.66,C004,Consumibles
2025-02-13,P004,Mouse Logitech MX Master,8,1669.43,13355.44,C011,Periféricos
2025-02-13,P009,Cable HDMI 2m,10,179.86,1798.6,C012,Accesorios
2025-02-13,P011,Silla Ergonómica Premium,3,8117.19,24351.57,C001,Mobiliario
2025-02-13,P018,Tablet Samsung Galaxy Tab,3,7540.08,22620.24,C001,Electrónica
2025-02-14,P009,Cable HDMI 2m,8,184.09,1472.72,C003,Accesorios
2025-02-14,P008,Memoria RAM 16GB DDR4,3,1332.06,3996.18,C002,Componentes
2025-02-14,P007,Disco SSD Samsung 1TB,7,2158.55,15109.85,C006,Almacenamiento
2025-02-14,P016,Router WiFi 6,8,2855.14,22841.12,C006,Redes
2025-02-16,P003,Teclado Logitech MX Keys,3,2006.77,6020.31,C014,Periféricos
2025-02-17,P003,Teclado Logitech MX Keys,8,2033.14,16265.12,C009,Periféricos
2025-02-17,P009,Cable HDMI 2m,7,185.91,1301.37,C014,Accesorios
2025-02-17,P004,Mouse Logitech MX Master,4,1630.99,6523.96,C013,Periféricos
2025-02-17,P015,UPS APC 1500VA,1,3685.69,3685.69,C004,Energía
2025-02-17,P004,Mouse Logitech MX Master,4,1645.52,6582.08,C009,Periféricos
2025-02-18,P011,Silla Ergonómica Premium,1,8708.02,8708.02,C003,Mobiliario
2025-02-18,P018,Tablet Samsung Galaxy Tab,2,7022.39,14044.78,C009,Electrónica
2025-02-18,P010,Hub USB-C 7 puertos,6,882.94,5297.64,C004,Accesorios
2025-02-18,P007,Disco SSD Samsung 1TB,4,2229.24,8916.96,C002,Almacenamiento
2025-02-19,P001,Laptop HP ProBook 450,5,12605.87,63029.35,C003,Electrónica
2025-02-19,P013,Impresora HP LaserJet,4,4279.02,17116.08,C013,Impresión
2025-02-19,P002,Monitor Dell 27 pulgadas,8,5909.28,47274.24,C010,Electrónica
2025-02-19,P005,Auriculares Sony WH-1000XM5,2,6336.67,12673.34,C006,Audio
2025-02-20,P003,Teclado Logitech MX Keys,10,2066.07,20660.7,C011,Periféricos
2025-02-20,P002,Monitor Dell 27 pulgadas,6,5883.85,35303.1,C001,Electrónica
2025-02-20,P018,Tablet Samsung Galaxy Tab,2,6930.6,13861.2,C013,Electrónica
2025-02-20,P008,Memoria RAM 16GB DDR4,9,1440.4,12963.6,C006,Componentes
2025-02-20,P012,Escritorio Ajustable,8,12279.83,98238.64,C013,Mobiliario
2025-02-21,P013,Impresora HP LaserJet,3,4387.81,13163.43,C006,Impresión
2025-02-21,P002,Monitor Dell 27 pulgadas,8,5834.23,46673.84,C008,Electrónica
2025-02-22,P016,Router WiFi 6,10,2712.26,27122.6,C004,Redes
2025-02-22,P012,Escritorio Ajustable,8,11730.39,93843.12,C006,Mobiliario
2025-02-23,P018,Tablet Samsung Galaxy Tab,2,7222.42,14444.84,C003,Electrónica
2025-02-23,P015,UPS APC 1500VA,5,3815.81,19079.05,C005,Energía
2025-02-24,P001,Laptop HP ProBook 450,9,12348.8,111139.2,C013,Electrónica
2025-02-24,P006,Webcam Logitech C920,1,1821.55,1821.55,C015,Periféricos
2025-02-24,P012,Escritorio Ajustable,10,11686.54,116865.4,C013,Mobiliario
2025-02-24,P003,Teclado Logitech MX Keys,9,2167.0,19503.0,C011,Periféricos
2025-02-24,P007,Disco SSD Samsung 1TB,8,2258.46,18067.68,C009,Almacenamiento
2025-02-25,P020,Mochila para Laptop,6,1189.18,7135.08,C005,Accesorios
2025-02-25,P011,Silla Ergonómica Premium,2,8519.72,17039.44,C002,Mobiliario
2025-02-25,P003,Teclado Logitech MX Keys,3,2032.51,6097.53,C001,Periféricos
2025-02-26,P007,Disco SSD Samsung 1TB,8,2132.16,17057.28,C002,Almacenamiento
2025-02-26,P002,Monitor Dell 27 pulgadas,7,5891.59,41241.13,C010,Electrónica
2025-02-27,P020,Mochila para Laptop,10,1170.71,11707.1,C012,Accesorios
2025-02-27,P012,Escritorio Ajustable,10,12261.41,122614.1,C004,Mobiliario
2025-02-27,P001,Laptop HP ProBook 450,4,12694.69,50778.76,C015,Electrónica
2025-02-27,P003,Teclado Logitech MX Keys,1,2070.79,2070.79,C008,Periféricos
2025-02-27,P014,Toner HP 26A,6,977.95,5867.7,C014,Consumibles
2025-02-27,P002,Monitor Dell 27 pulgadas,10,5664.17,56641.7,C014,Electrónica
2025-02-28,P003,Teclado Logitech MX Keys,5,2011.37,10056.85,C014,Periféricos
2025-02-28,P007,Disco SSD Samsung 1TB,2,2112.27,4224.54,C009,Almacenamiento
2025-03-02,P013,Impresora HP LaserJet,4,4511.79,18047.16,C004,Impresión
2025-03-02,P008,Memoria RAM 16GB DDR4,3,1408.18,4224.54,C010,Componentes
2025-03-03,P014,Toner HP 26A,2,975.3,1950.6,C012,Consumibles
2025-03-03,P019,Cargador Universal 65W,8,663.17,5305.36,C006,Accesorios
2025-03-03,P014,Toner HP 26A,2,918.35,1836.7,C015,Consumibles
2025-03-03,P006,Webcam Logitech C920,7,1800.84,12605.88,C009,Periféricos
2025-03-03,P006,Webcam Logitech C920,10,1789.74,17897.4,C009,Periféricos
2025-03-03,P012,Escritorio Ajustable,6,12060.1,72360.6,C015,Mobiliario
2025-03-04,P012,Escritorio Ajustable,7,12391.39,86739.73,C007,Mobiliario
2025-03-04,P011,Silla Ergonómica Premium,4,8553.67,34214.68,C010,Mobiliario
2025-03-04,P007,Disco SSD Samsung 1TB,9,2293.75,20643.75,C007,Almacenamiento
2025-03-04,P009,Cable HDMI 2m,8,179.05,1432.4,C006,Accesorios
2025-03-05,P001,Laptop HP ProBook 450,1,13103.7,13103.7,C012,Electrónica
2025-03-05,P020,Mochila para Laptop,9,1156.21,10405.89,C001,Accesorios
2025-03-05,P010,Hub USB-C 7 puertos,5,891.17,4455.85,C001,Accesorios
2025-03-05,P007,Disco SSD Samsung 1TB,6,2094.77,12568.62,C014,Almacenamiento
2025-03-05,P009,Cable HDMI 2m,9,180.2,1621.8,C015,Accesorios
2025-03-06,P019,Cargador Universal 65W,2,619.95,1239.9,C003,Accesorios
2025-03-06,P012,Escritorio Ajustable,3,11717.99,35153.97,C003,Mobiliario
2025-03-06,P019,Cargador Universal 65W,4,634.16,2536.64,C004,Accesorios
2025-03-06,P010,Hub USB-C 7 puertos,10,841.48,8414.8,C002,Accesorios
2025-03-06,P007,Disco SSD Samsung 1TB,2,2249.19,4498.38,C012,Almacenamiento
2025-03-06,P016,Router WiFi 6,8,2891.2,23129.6,C003,Redes
2025-03-07,P004,Mouse Logitech MX Master,5,1573.67,7868.35,C010,Periféricos
2025-03-07,P019,Cargador Universal 65W,2,668.21,1336.42,C007,Accesorios
2025-03-07,P011,Silla Ergonómica Premium,7,8429.04,59003.28,C006,Mobiliario
2025-03-07,P004,Mouse Logitech MX Master,4,1690.87,6763.48,C014,Periféricos
2025-03-07,P020,Mochila para Laptop,1,1216.07,1216.07,C015,Accesorios
2025-03-07,P013,Impresora HP LaserJet,5,4510.97,22554.85,C001,Impresión
2025-03-08,P018,Tablet Samsung Galaxy Tab,3,7075.32,21225.96,C010,Electrónica
2025-03-09,P008,Memoria RAM 16GB DDR4,1,1424.31,1424.31,C003,Componentes
2025-03-09,P013,Impresora HP LaserJet,10,4533.86,45338.6,C008,Impresión
2025-03-10,P008,Memoria RAM 16GB DDR4,5,1440.09,7200.45,C007,Componentes
2025-03-10,P005,Auriculares Sony WH-1000XM5,6,6228.65,37371.9,C003,Audio
2025-03-11,P002,Monitor Dell 27 pulgadas,7,5662.28,39635.96,C009,Electrónica
2025-03-11,P013,Impresora HP LaserJet,7,4623.22,32362.54,C009,Impresión
2025-03-11,P005,Auriculares Sony WH-1000XM5,3,6487.6,19462.8,C013,Audio
2025-03-11,P007,Disco SSD Samsung 1TB,7,2233.49,15634.43,C008,Almacenamiento
2025-03-11,P007,Disco SSD Samsung 1TB,10,2309.36,23093.6,C009,Almacenamiento
2025-03-11,P017,Switch 24 puertos,4,4020.09,16080.36,C004,Redes
2025-03-12,P011,Silla Ergonómica Premium,10,8151.16,81511.6,C011,Mobiliario
2025-03-12,P014,Toner HP 26A,6,935.59,5613.54,C007,Consumibles
2025-03-12,P011,Silla Ergonómica Premium,10,8632.1,86321.0,C006,Mobiliario
2025-03-12,P010,Hub USB-C 7 puertos,6,859.88,5159.28,C003,Accesorios
2025-03-12,P015,UPS APC 1500VA,3,3777.38,11332.14,C010,Energía
2025-03-13,P007,Disco SSD Samsung 1TB,6,2124.32,12745.92,C011,Almacenamiento
2025-03-13,P003,Teclado Logitech MX Keys,1,2046.04,2046.04,C002,Periféricos
2025-03-13,P020,Mochila para Laptop,3,1244.25,3732.75,C015,Accesorios
2025-03-14,P001,Laptop HP ProBook 450,2,12256.4,24512.8,C006,Electrónica
2025-03-14,P016,Router WiFi 6,6,2718.52,16311.12,C001,Redes
2025-03-14,P018,Tablet Samsung Galaxy Tab,4,7233.43,28933.72,C004,Electrónica
2025-03-14,P009,Cable HDMI 2m,8,182.21,1457.68,C009,Accesorios
2025-03-16,P001,Laptop HP ProBook 450,10,13007.55,130075.5,C007,Electrónica
2025-03-16,P017,Switch 24 puertos,5,4061.53,20307.65,C001,Redes
2025-03-17,P007,Disco SSD Samsung 1TB,10,2149.68,21496.8,C013,Almacenamiento
2025-03-17,P015,UPS APC 1500VA,1,3635.31,3635.31,C011,Energía
2025-03-17,P009,Cable HDMI 2m,6,186.56,1119.36,C011,Accesorios
2025-03-17,P001,Laptop HP ProBook 450,7,12163.96,85147.72,C005,Electrónica
2025-03-18,P017,Switch 24 puertos,2,4369.63,8739.26,C012,Redes
2025-03-18,P016,Router WiFi 6,10,2808.84,28088.4,C014,Redes
2025-03-18,P006,Webcam Logitech C920,9,1884.02,16956.18,C004,Periféricos
2025-03-18,P018,Tablet Samsung Galaxy Tab,1,6868.62,6868.62,C015,Electrónica
2025-03-18,P017,Switch 24 puertos,6,4195.77,25174.62,C005,Redes
2025-03-19,P001,Laptop HP ProBook 450,6,12319.22,73915.32,C006,Electrónica
2025-03-19,P010,Hub USB-C 7 puertos,9,830.95,7478.55,C004,Accesorios
2025-03-19,P002,Monitor Dell 27 pulgadas,5,6019.63,30098.15,C011,Electrónica
2025-03-20,P018,Tablet Samsung Galaxy Tab,4,6949.23,27796.92,C005,Electrónica
2025-03-20,P013,Impresora HP LaserJet,3,4314.51,12943.53,C011,Impresión
2025-03-21,P017,Switch 24 puertos,10,4356.53,43565.3,C011,Redes
2025-03-21,P008,Memoria RAM 16GB DDR4,4,1410.21,5640.84,C007,Componentes
2025-03-21,P014,Toner HP 26A,10,933.78,9337.8,C005,Consumibles
2025-03-21,P018,Tablet Samsung Galaxy Tab,4,7309.78,29239.12,C003,Electrónica
2025-03-21,P019,Cargador Universal 65W,4,673.57,2694.28,C009,Accesorios
2025-03-22,P017,Switch 24 puertos,3,4170.63,12511.89,C015,Redes
2025-03-24,P006,Webcam Logitech C920,2,1810.32,3620.64,C006,Periféricos
2025-03-24,P004,Mouse Logitech MX Master,6,1706.02,10236.12,C003,Periféricos
2025-03-24,P005,Auriculares Sony WH-1000XM5,1,6672.53,6672.53,C012,Audio
2025-03-24,P014,Toner HP 26A,5,944.59,4722.95,C007,Consumibles
2025-03-24,P009,Cable HDMI 2m,4,172.92,691.68,C003,Accesorios
2025-03-24,P006,Webcam Logitech C920,10,1821.05,18210.5,C001,Periféricos
2025-03-25,P019,Cargador Universal 65W,4,656.26,2625.04,C010,Accesorios
2025-03-25,P008,Memoria RAM 16GB DDR4,1,1380.3,1380.3,C011,Componentes
2025-03-25,P016,Router WiFi 6,9,2896.92,26072.28,C003,Redes
2025-03-25,P016,Router WiFi 6,6,2711.51,16269.06,C012,Redes
2025-03-25,P013,Impresora HP LaserJet,8,4336.88,34695.04,C008,Impresión
2025-03-25,P007,Disco SSD Samsung 1TB,1,2179.89,2179.89,C004,Almacenamiento
2025-03-26,P009,Cable HDMI 2m,4,184.36,737.44,C007,Accesorios
2025-03-26,P007,Disco SSD Samsung 1TB,4,2104.55,8418.2,C013,Almacenamiento
2025-03-27,P020,Mochila para Laptop,6,1244.01,7464.06,C008,Accesorios
2025-03-27,P008,Memoria RAM 16GB DDR4,7,1438.67,10070.69,C007,Componentes
2025-03-27,P020,Mochila para Laptop,7,1226.42,8584.94,C012,Accesorios
2025-03-27,P013,Impresora HP LaserJet,10,4542.21,45422.1,C010,Impresión
2025-03-27,P017,Switch 24 puertos,1,4208.67,4208.67,C011,Redes
2025-03-28,P015,UPS APC 1500VA,1,3943.56,3943.56,C014,Energía
2025-03-28,P008,Memoria RAM 16GB DDR4,9,1385.39,12468.51,C009,Componentes
2025-03-28,P002,Monitor Dell 27 pulgadas,7,5809.35,40665.45,C009,Electrónica
2025-03-28,P002,Monitor Dell 27 pulgadas,5,5764.94,28824.7,C004,Electrónica
2025-03-28,P010,Hub USB-C 7 puertos,5,846.71,4233.55,C013,Accesorios
2025-03-29,P010,Hub USB-C 7 puertos,1,866.15,866.15,C010,Accesorios
2025-03-31,P015,UPS APC 1500VA,9,3653.01,32877.09,C002,Energía
2025-03-31,P019,Cargador Universal 65W,9,626.29,5636.61,C015,Accesorios
2025-03-31,P014,Toner HP 26A,8,904.87,7238.96,C006,Consumibles
2025-03-31,P015,UPS APC 1500VA,4,3945.37,15781.48,C010,Energía
2025-03-31,P003,Teclado Logitech MX Keys,6,2140.26,12841.56,C005,Periféricos
2025-04-01,P004,Mouse Logitech MX Master,2,1684.03,3368.06,C002,Periféricos
2025-04-01,P012,Escritorio Ajustable,9,12248.73,110238.57,C002,Mobiliario
2025-04-01,P017,Switch 24 puertos,3,4149.05,12447.15,C010,Redes
2025-04-02,P002,Monitor Dell 27 pulgadas,3,6039.11,18117.33,C013,Electrónica
2025-04-02,P019,Cargador Universal 65W,3,628.04,1884.12,C014,Accesorios
2025-04-02,P005,Auriculares Sony WH-1000XM5,1,6447.73,6447.73,C003,Audio
2025-04-02,P010,Hub USB-C 7 puertos,8,832.05,6656.4,C012,Accesorios
2025-04-02,P006,Webcam Logitech C920,3,1882.88,5648.64,C002,Periféricos
2025-04-03,P020,Mochila para Laptop,5,1141.46,5707.3,C013,Accesorios
2025-04-03,P016,Router WiFi 6,8,2812.18,22497.44,C014,Redes
2025-04-04,P020,Mochila para Laptop,8,1168.55,9348.4,C015,Accesorios
2025-04-04,P019,Cargador Universal 65W,8,646.99,5175.92,C011,Accesorios
2025-04-05,P003,Teclado Logitech MX Keys,10,1996.38,19963.8,C010,Periféricos
2025-04-06,P009,Cable HDMI 2m,9,185.76,1671.84,C010,Accesorios
2025-04-06,P007,Disco SSD Samsung 1TB,3,2122.62,6367.86,C001,Almacenamiento
2025-04-07,P002,Monitor Dell 27 pulgadas,1,5896.86,5896.86,C003,Electrónica
2025-04-07,P020,Mochila para Laptop,6,1250.45,7502.7,C005,Accesorios
2025-04-07,P002,Monitor Dell 27 pulgadas,7,6086.37,42604.59,C002,Electrónica
2025-04-07,P006,Webcam Logitech C920,5,1820.0,9100.0,C011,Periféricos
2025-04-08,P019,Cargador Universal 65W,9,629.03,5661.27,C013,Accesorios
2025-04-08,P015,UPS APC 1500VA,10,3746.87,37468.7,C012,Energía
2025-04-08,P002,Monitor Dell 27 pulgadas,5,5697.24,28486.2,C002,Electrónica
2025-04-08,P013,Impresora HP LaserJet,2,4616.3,9232.6,C014,Impresión
2025-04-08,P018,Tablet Samsung Galaxy Tab,5,7178.99,35894.95,C002,Electrónica
2025-04-08,P004,Mouse Logitech MX Master,5,1621.82,8109.1,C012,Periféricos
2025-04-09,P017,Switch 24 puertos,4,4247.06,16988.24,C004,Redes
2025-04-09,P004,Mouse Logitech MX Master,9,1730.39,15573.51,C010,Periféricos
2025-04-09,P016,Router WiFi 6,10,2921.49,29214.9,C012,Redes
2025-04-09,P010,Hub USB-C 7 puertos,10,879.56,8795.6,C007,Accesorios
2025-04-09,P009,Cable HDMI 2m,10,188.91,1889.1,C009,Accesorios
2025-04-10,P005,Auriculares Sony WH-1000XM5,10,6497.66,64976.6,C010,Audio
2025-04-10,P016,Router WiFi 6,3,2907.43,8722.29,C008,Redes
2025-04-10,P008,Memoria RAM 16GB DDR4,5,1467.1,7335.5,C012,Componentes
2025-04-10,P001,Laptop HP ProBook 450,1,12456.11,12456.11,C002,Electrónica
2025-04-11,P007,Disco SSD Samsung 1TB,10,2309.78,23097.8,C013,Almacenamiento
2025-04-11,P014,Toner HP 26A,6,935.72,5614.32,C001,Consumibles
2025-04-12,P007,Disco SSD Samsung 1TB,4,2241.8,8967.2,C001,Almacenamiento
2025-04-12,P009,Cable HDMI 2m,2,176.54,353.08,C013,Accesorios
2025-04-13,P018,Tablet Samsung Galaxy Tab,1,6921.96,6921.96,C006,Electrónica
2025-04-13,P011,Silla Ergonómica Premium,7,8690.74,60835.18,C006,Mobiliario
2025-04-14,P001,Laptop HP ProBook 450,3,12117.52,36352.56,C014,Electrónica
2025-04-14,P011,Silla Ergonómica Premium,8,8853.74,70829.92,C015,Mobiliario
2025-04-14,P002,Monitor Dell 27 pulgadas,3,5789.27,17367.81,C011,Electrónica
2025-04-14,P015,UPS APC 1500VA,9,3950.45,35554.05,C015,Energía
2025-04-14,P015,UPS APC 1500VA,7,3962.56,27737.92,C013,Energía
2025-04-14,P002,Monitor Dell 27 pulgadas,9,5683.62,51152.58,C014,Electrónica
2025-04-15,P018,Tablet Samsung Galaxy Tab,1,6989.95,6989.95,C009,Electrónica
2025-04-15,P011,Silla Ergonómica Premium,6,8131.28,48787.68,C013,Mobiliario
2025-04-15,P005,Auriculares Sony WH-1000XM5,1,6395.45,6395.45,C005,Audio
2025-04-15,P013,Impresora HP LaserJet,9,4654.08,41886.72,C011,Impresión
2025-04-16,P020,Mochila para Laptop,3,1211.42,3634.26,C007,Accesorios
2025-04-16,P010,Hub USB-C 7 puertos,6,867.84,5207.04,C012,Accesorios
2025-04-16,P009,Cable HDMI 2m,2,179.95,359.9,C007,Accesorios
2025-04-16,P008,Memoria RAM 16GB DDR4,8,1446.12,11568.96,C006,Componentes
2025-04-16,P010,Hub USB-C 7 puertos,9,833.2,7498.8,C004,Accesorios
2025-04-16,P004,Mouse Logitech MX Master,1,1695.84,1695.84,C006,Periféricos
2025-04-17,P015,UPS APC 1500VA,1,3913.63,3913.63,C009,Energía
2025-04-17,P017,Switch 24 puertos,4,4132.85,16531.4,C003,Redes
2025-04-18,P017,Switch 24 puertos,6,4050.18,24301.08,C005,Redes
2025-04-18,P004,Mouse Logitech MX Master,9,1679.16,15112.44,C014,Periféricos
2025-04-18,P005,Auriculares Sony WH-1000XM5,1,6473.59,6473.59,C004,Audio
2025-04-18,P017,Switch 24 puertos,1,4120.61,4120.61,C002,Redes
2025-04-18,P002,Monitor Dell 27 pulgadas,10,6015.69,60156.9,C011,Electrónica
2025-04-19,P015,UPS APC 1500VA,1,3649.18,3649.18,C015,Energía
2025-04-20,P010,Hub USB-C 7 puertos,10,871.97,8719.7,C001,Accesorios
2025-04-20,P007,Disco SSD Samsung 1TB,4,2132.36,8529.44,C006,Almacenamiento
2025-04-21,P018,Tablet Samsung Galaxy Tab,8,7323.21,58585.68,C006,Electrónica
2025-04-21,P009,Cable HDMI 2m,3,175.93,527.79,C003,Accesorios
2025-04-21,P001,Laptop HP ProBook 450,9,12517.58,112658.22,C010,Electrónica
2025-04-21,P007,Disco SSD Samsung 1TB,6,2210.86,13265.16,C009,Almacenamiento
2025-04-22,P005,Auriculares Sony WH-1000XM5,5,6548.15,32740.75,C012,Audio
2025-04-22,P006,Webcam Logitech C920,5,1820.39,9101.95,C002,Periféricos
2025-04-22,P011,Silla Ergonómica Premium,8,8118.12,64944.96,C009,Mobiliario
2025-04-22,P001,Laptop HP ProBook 450,1,12007.41,12007.41,C008,Electrónica
2025-04-23,P003,Teclado Logitech MX Keys,7,2032.59,14228.13,C007,Periféricos
2025-04-23,P020,Mochila para Laptop,10,1215.54,12155.4,C015,Accesorios
2025-04-24,P020,Mochila para Laptop,5,1179.88,5899.4,C006,Accesorios
2025-04-24,P007,Disco SSD Samsung 1TB,9,2107.28,18965.52,C012,Almacenamiento
2025-04-24,P015,UPS APC 1500VA,3,3645.31,10935.93,C010,Energía
2025-04-24,P015,UPS APC 1500VA,8,3727.95,29823.6,C002,Energía
2025-04-24,P015,UPS APC 1500VA,4,3970.03,15880.12,C008,Energía
2025-04-25,P020,Mochila para Laptop,6,1187.05,7122.3,C005,Accesorios
2025-04-25,P011,Silla Ergonómica Premium,6,8460.29,50761.74,C013,Mobiliario
2025-04-25,P001,Laptop HP ProBook 450,8,12016.11,96128.88,C002,Electrónica
2025-04-26,P015,UPS APC 1500VA,3,3717.26,11151.78,C014,Energía
2025-04-27,P020,Mochila para Laptop,3,1200.95,3602.85,C010,Accesorios
2025-04-28,P004,Mouse Logitech MX Master,9,1674.66,15071.94,C006,Periféricos
2025-04-28,P010,Hub USB-C 7 puertos,8,841.57,6732.56,C009,Accesorios
2025-04-28,P014,Toner HP 26A,10,925.65,9256.5,C004,Consumibles
2025-04-28,P006,Webcam Logitech C920,7,1721.89,12053.23,C008,Periféricos
2025-04-28,P007,Disco SSD Samsung 1TB,10,2184.85,21848.5,C014,Almacenamiento
2025-04-29,P019,Cargador Universal 65W,6,652.89,3917.34,C013,Accesorios
2025-04-29,P008,Memoria RAM 16GB DDR4,2,1433.51,2867.02,C003,Componentes
2025-04-29,P019,Cargador Universal 65W,8,624.93,4999.44,C014,Accesorios
2025-04-29,P020,Mochila para Laptop,6,1206.61,7239.66,C008,Accesorios
2025-04-29,P015,UPS APC 1500VA,5,3973.24,19866.2,C003,Energía
2025-04-30,P020,Mochila para Laptop,10,1232.56,12325.6,C002,Accesorios
2025-04-30,P013,Impresora HP LaserJet,8,4565.25,36522.0,C006,Impresión
2025-05-01,P003,Teclado Logitech MX Keys,3,2181.32,6543.96,C004,Periféricos
2025-05-01,P001,Laptop HP ProBook 450,3,12701.1,38103.3,C013,Electrónica
2025-05-02,P018,Tablet Samsung Galaxy Tab,7,7283.21,50982.47,C005,Electrónica
2025-05-02,P015,UPS APC 1500VA,4,3868.98,15475.92,C004,Energía
2025-05-02,P011,Silla Ergonómica Premium,10,8750.19,87501.9,C005,Mobiliario
2025-05-02,P010,Hub USB-C 7 puertos,7,868.51,6079.57,C015,Accesorios
2025-05-02,P012,Escritorio Ajustable,10,11409.74,114097.4,C002,Mobiliario
2025-05-03,P013,Impresora HP LaserJet,3,4658.63,13975.89,C014,Impresión
2025-05-03,P002,Monitor Dell 27 pulgadas,9,6071.38,54642.42,C006,Electrónica
2025-05-05,P012,Escritorio Ajustable,5,12438.82,62194.1,C002,Mobiliario
2025-05-05,P008,Memoria RAM 16GB DDR4,10,1385.2,13852.0,C007,Componentes
2025-05-05,P011,Silla Ergonómica Premium,7,8420.13,58940.91,C012,Mobiliario
2025-05-05,P014,Toner HP 26A,4,965.44,3861.76,C009,Consumibles
2025-05-05,P016,Router WiFi 6,4,2815.52,11262.08,C003,Redes
2025-05-05,P012,Escritorio Ajustable,7,11585.12,81095.84,C014,Mobiliario
2025-05-06,P005,Auriculares Sony WH-1000XM5,2,6596.45,13192.9,C001,Audio
2025-05-06,P005,Auriculares Sony WH-1000XM5,8,6602.65,52821.2,C012,Audio
2025-05-06,P005,Auriculares Sony WH-1000XM5,3,6592.46,19777.38,C002,Audio
2025-05-07,P015,UPS APC 1500VA,10,3963.52,39635.2,C015,Energía
2025-05-07,P020,Mochila para Laptop,8,1201.13,9609.04,C003,Accesorios
2025-05-07,P018,Tablet Samsung Galaxy Tab,8,7116.99,56935.92,C014,Electrónica
2025-05-07,P008,Memoria RAM 16GB DDR4,7,1414.64,9902.48,C003,Componentes
2025-05-07,P019,Cargador Universal 65W,4,663.79,2655.16,C008,Accesorios
2025-05-08,P014,Toner HP 26A,9,957.25,8615.25,C015,Consumibles
2025-05-08,P002,Monitor Dell 27 pulgadas,10,5790.3,57903.0,C001,Electrónica
2025-05-08,P012,Escritorio Ajustable,10,11977.84,119778.4,C002,Mobiliario
2025-05-08,P003,Teclado Logitech MX Keys,9,2201.55,19813.95,C003,Periféricos
2025-05-09,P015,UPS APC 1500VA,2,3808.88,7617.76,C009,Energía
2025-05-09,P020,Mochila para Laptop,4,1196.69,4786.76,C002,Accesorios
2025-05-09,P003,Teclado Logitech MX Keys,9,2162.6,19463.4,C011,Periféricos
2025-05-09,P010,Hub USB-C 7 puertos,1,884.3,884.3,C010,Accesorios
2025-05-10,P001,Laptop HP ProBook 450,8,12515.83,100126.64,C008,Electrónica
2025-05-10,P016,Router WiFi 6,6,2777.88,16667.28,C010,Redes
2025-05-11,P010,Hub USB-C 7 puertos,1,866.58,866.58,C003,Accesorios
2025-05-12,P010,Hub USB-C 7 puertos,10,829.64,8296.4,C012,Accesorios
2025-05-12,P016,Router WiFi 6,3,2820.4,8461.2,C010,Redes
2025-05-12,P010,Hub USB-C 7 puertos,10,809.82,8098.2,C013,Accesorios
2025-05-12,P016,Router WiFi 6,3,2801.57,8404.71,C002,Redes
2025-05-12,P009,Cable HDMI 2m,3,182.08,546.24,C005,Accesorios
2025-05-12,P009,Cable HDMI 2m,5,171.26,856.3,C014,Accesorios
2025-05-13,P020,Mochila para Laptop,10,1228.68,12286.8,C003,Accesorios
2025-05-13,P015,UPS APC 1500VA,3,3709.28,11127.84,C006,Energía
2025-05-14,P016,Router WiFi 6,9,2901.36,26112.24,C003,Redes
2025-05-14,P011,Silla Ergonómica Premium,3,8581.21,25743.63,C002,Mobiliario
2025-05-14,P005,Auriculares Sony WH-1000XM5,8,6664.29,53314.32,C014,Audio
2025-05-15,P013,Impresora HP LaserJet,8,4601.7,36813.6,C004,Impresión
2025-05-15,P006,Webcam Logitech C920,10,1842.18,18421.8,C004,Periféricos
2025-05-15,P012,Escritorio Ajustable,5,12306.58,61532.9,C001,Mobiliario
2025-05-15,P004,Mouse Logitech MX Master,3,1644.06,4932.18,C001,Periféricos
2025-05-15,P016,Router WiFi 6,8,2868.92,22951.36,C005,Redes
2025-05-16,P008,Memoria RAM 16GB DDR4,7,1396.44,9775.08,C007,Componentes
2025-05-16,P005,Auriculares Sony WH-1000XM5,7,6182.71,43278.97,C009,Audio
2025-05-16,P015,UPS APC 1500VA,6,3975.47,23852.82,C007,Energía
2025-05-16,P002,Monitor Dell 27 pulgadas,9,5879.71,52917.39,C002,Electrónica
2025-05-16,P014,Toner HP 26A,5,934.32,4671.6,C010,Consumibles
2025-05-16,P009,Cable HDMI 2m,2,175.6,351.2,C013,Accesorios
2025-05-17,P013,Impresora HP LaserJet,4,4605.44,18421.76,C008,Impresión
2025-05-17,P019,Cargador Universal 65W,4,651.3,2605.2,C013,Accesorios
2025-05-18,P006,Webcam Logitech C920,9,1711.9,15407.1,C006,Periféricos
2025-05-18,P001,Laptop HP ProBook 450,2,11889.95,23779.9,C014,Electrónica
2025-05-19,P017,Switch 24 puertos,8,4137.64,33101.12,C002,Redes
2025-05-19,P010,Hub USB-C 7 puertos,4,810.39,3241.56,C005,Accesorios
2025-05-20,P003,Teclado Logitech MX Keys,10,2132.89,21328.9,C001,Periféricos
2025-05-20,P007,Disco SSD Samsung 1TB,2,2245.78,4491.56,C010,Almacenamiento
2025-05-20,P004,Mouse Logitech MX Master,10,1588.93,15889.3,C002,Periféricos
